height_mm,rainfall_mm_per_h,speed_mm_per_min,time_to_recede_min
370.85,18.18,-1.35,-1.0
342.31,10.84,-3.33,-1.0
245.84,33.48,-0.44,-1.0
187.16,48.53,0.71,264.47
495.21,8.79,-3.18,-1.0
281.6,29.86,0.25,1105.14
375.31,21.21,-1.6,-1.0
156.22,22.33,-0.35,-1.0
294.24,12.71,-1.79,-1.0
111.01,41.26,2.11,52.71
302.18,24.26,-2.0,-1.0
485.61,27.17,-1.48,-1.0
253.68,15.24,1.3,195.56
115.6,9.09,-1.66,-1.0
112.38,4.3,2.58,43.63
255.19,35.71,2.54,100.52
164.01,9.81,0.74,222.26
109.34,34.5,1.81,60.57
402.49,19.52,-0.47,-1.0
283.41,20.79,-1.25,-1.0
215.7,23.46,0.12,1852.42
460.03,18.39,-4.57,-1.0
146.46,5.03,0.74,197.01
482.37,15.48,-2.08,-1.0
225.59,33.19,0.52,435.18
455.36,33.29,-0.96,-1.0
341.18,14.31,-2.57,-1.0
430.68,23.01,-3.11,-1.0
493.61,9.67,-0.09,-1.0
215.36,10.52,-0.38,-1.0
484.45,1.15,-2.54,-1.0
255.79,44.84,-0.66,-1.0
254.2,10.54,-1.77,-1.0
236.15,11.38,2.07,113.88
316.56,13.98,-1.96,-1.0
161.66,6.37,-1.31,-1.0
321.48,31.96,-1.89,-1.0
316.68,3.76,-4.17,-1.0
404.76,6.71,-3.02,-1.0
433.46,32.24,-3.79,-1.0
276.18,16.98,0.16,1680.14
220.93,35.4,-1.22,-1.0
203.73,27.87,1.29,157.4
177.85,12.8,2.32,76.68
123.06,32.54,1.94,63.39
236.98,5.81,-0.69,-1.0
208.1,26.82,0.13,1592.42
486.57,21.86,-5.0,-1.0
323.08,13.39,-1.43,-1.0
238.91,30.2,-1.68,-1.0
332.19,43.57,-0.28,-1.0
155.68,49.95,4.3,36.18
277.62,30.39,-0.03,-1.0
350.49,20.24,-4.49,-1.0
295.56,11.26,-1.5,-1.0
260.71,12.85,-0.42,-1.0
497.54,23.97,-2.84,-1.0
452.13,18.36,-3.62,-1.0
349.36,45.69,-1.13,-1.0
327.75,18.41,-3.14,-1.0
348.26,18.67,-2.9,-1.0
180.52,19.18,1.16,155.16
258.06,41.83,-2.1,-1.0
115.78,32.54,1.65,70.19
290.22,30.71,-2.96,-1.0
317.21,16.71,1.48,215.04
191.1,40.9,-1.07,-1.0
485.61,1.92,-3.19,-1.0
463.78,43.54,-2.14,-1.0
388.86,25.64,-2.74,-1.0
313.35,19.91,-0.92,-1.0
447.99,24.86,-1.62,-1.0
152.26,33.37,1.92,79.37
416.2,0.64,-0.97,-1.0
149.93,43.58,0.24,616.99
417.68,22.34,-2.4,-1.0
210.31,17.15,3.42,61.48
450.84,6.91,-1.08,-1.0
477.62,21.97,-4.16,-1.0
159.52,24.82,0.55,287.52
285.07,20.18,-1.35,-1.0
492.39,33.93,-3.13,-1.0
293.36,21.04,-2.78,-1.0
445.42,48.07,-3.07,-1.0
335.49,29.96,1.36,246.25
250.13,40.37,0.37,681.01
214.31,5.47,-3.88,-1.0
181.29,19.86,2.01,90.1
404.72,16.84,-0.41,-1.0
254.62,28.47,-1.09,-1.0
304.51,43.06,0.03,9888.79
296.93,3.92,-2.26,-1.0
330.91,3.63,-2.01,-1.0
446.23,42.52,-0.21,-1.0
492.3,10.64,-3.33,-1.0
263.03,33.44,-3.43,-1.0
431.01,27.14,-2.41,-1.0
405.81,41.64,-2.18,-1.0
329.41,6.25,0.5,654.33
482.42,6.49,-2.8,-1.0
180.19,27.84,-0.43,-1.0
143.71,47.32,2.13,67.45
441.58,20.75,-2.23,-1.0
275.66,16.35,-1.88,-1.0
438.79,30.33,-0.66,-1.0
457.24,46.52,-2.28,-1.0
124.98,41.85,0.75,165.64
453.39,49.77,-2.27,-1.0
279.33,1.13,-2.4,-1.0
304.17,5.64,-1.83,-1.0
350.64,30.47,-1.5,-1.0
470.55,41.03,-3.0,-1.0
107.65,14.26,2.83,38.01
290.74,11.96,-0.58,-1.0
375.09,39.35,-0.47,-1.0
389.08,2.82,-1.88,-1.0
377.01,18.47,-0.19,-1.0
153.77,25.29,1.06,145.27
219.76,28.02,-0.18,-1.0
243.49,36.43,-0.45,-1.0
421.77,17.74,-3.65,-1.0
211.5,30.63,0.65,327.74
184.28,29.27,0.1,1902.3
482.98,27.38,-3.58,-1.0
103.55,32.02,2.62,39.46
499.13,12.97,-4.87,-1.0
370.73,4.23,-2.34,-1.0
431.39,5.96,-0.77,-1.0
217.85,11.23,0.29,738.95
105.73,25.01,0.87,121.39
395.15,42.02,-1.57,-1.0
433.66,35.06,-2.07,-1.0
396.19,39.45,-4.24,-1.0
157.14,17.55,-0.1,-1.0
401.37,20.23,0.41,976.4
407.57,19.68,-3.06,-1.0
363.42,9.59,-2.11,-1.0
406.45,3.06,-2.88,-1.0
438.37,29.55,-2.51,-1.0
345.44,49.46,-2.33,-1.0
135.44,8.34,1.38,98.45
295.05,2.33,-0.65,-1.0
131.06,38.98,1.85,70.85
263.02,12.63,-2.21,-1.0
262.84,41.48,-1.14,-1.0
126.4,35.2,0.4,318.1
239.53,47.28,0.29,831.15
144.4,20.45,-0.63,-1.0
423.29,33.1,-0.86,-1.0
479.08,23.24,-1.01,-1.0
128.93,31.53,-0.77,-1.0
482.05,22.48,-3.56,-1.0
309.03,9.43,-1.89,-1.0
219.83,25.39,3.75,58.62
130.74,26.43,0.05,2740.89
300.25,40.53,1.51,198.32
417.81,36.78,-4.08,-1.0
382.83,33.19,-3.31,-1.0
120.09,5.67,-0.23,-1.0
129.16,36.03,-0.56,-1.0
261.15,25.02,-1.01,-1.0
218.12,44.7,-1.24,-1.0
192.95,45.99,-1.16,-1.0
212.4,2.76,1.61,131.62
421.39,41.03,-0.38,-1.0
471.69,1.88,-1.29,-1.0
262.04,18.36,0.17,1582.49
462.44,27.11,-2.49,-1.0
228.6,7.41,-1.03,-1.0
290.57,37.32,-2.34,-1.0
190.41,0.42,0.64,297.34
356.19,8.43,-3.32,-1.0
491.59,29.04,-4.41,-1.0
341.4,35.72,0.32,1082.43
243.13,45.83,2.42,100.48
359.13,35.27,-1.0,-1.0
149.17,33.59,2.17,68.8
455.46,19.72,-2.92,-1.0
301.23,0.06,-3.02,-1.0
279.74,6.01,0.12,2314.61
334.35,26.73,-0.49,-1.0
349.91,33.76,-1.39,-1.0
128.71,20.87,0.35,368.45
373.05,36.53,-0.29,-1.0
196.77,26.09,-1.45,-1.0
385.58,3.71,-3.02,-1.0
429.01,9.6,-3.8,-1.0
421.58,42.0,-2.09,-1.0
321.0,36.25,-2.84,-1.0
308.07,44.74,-2.11,-1.0
157.15,5.88,-0.63,-1.0
410.14,49.51,-2.49,-1.0
208.56,10.47,-2.32,-1.0
298.68,0.59,-0.86,-1.0
213.71,49.87,1.73,123.26
153.53,14.05,0.67,229.86
351.82,33.4,0.79,443.24
121.73,8.83,2.78,43.73
399.46,29.01,-0.83,-1.0
227.03,45.2,-0.16,-1.0
100.05,16.01,1.03,96.84
304.45,33.51,0.1,3008.92
118.74,9.4,0.23,527.53
210.47,31.24,-2.93,-1.0
382.79,16.82,-1.09,-1.0
125.08,10.56,-0.95,-1.0
435.74,15.66,-3.8,-1.0
101.53,8.94,0.99,103.07
198.73,45.1,-0.13,-1.0
396.36,19.86,-4.08,-1.0
226.51,12.26,-0.02,-1.0
140.76,22.42,2.04,68.94
244.09,16.03,-2.13,-1.0
208.16,37.22,1.83,113.92
437.08,48.56,-4.71,-1.0
225.34,21.9,2.92,77.1
415.57,43.05,-2.77,-1.0
456.75,28.29,-2.35,-1.0
273.53,7.86,-3.57,-1.0
463.98,34.53,-2.73,-1.0
250.93,25.67,-0.17,-1.0
485.63,32.53,-2.99,-1.0
135.72,44.48,-0.2,-1.0
374.81,22.02,-3.17,-1.0
297.53,45.06,0.72,412.92
255.06,37.53,-0.5,-1.0
353.08,24.43,0.78,452.51
381.54,30.16,-2.61,-1.0
101.75,16.28,0.33,307.99
166.78,49.18,1.56,107.21
385.22,33.37,-4.29,-1.0
366.55,2.19,-3.49,-1.0
486.42,16.33,-1.22,-1.0
404.42,31.17,-3.8,-1.0
480.31,2.82,-5.0,-1.0
381.02,1.19,0.99,383.85
219.22,22.5,-2.28,-1.0
142.15,16.63,0.85,166.31
412.73,21.91,-2.02,-1.0
357.66,13.13,-5.0,-1.0
119.27,8.24,0.41,293.58
244.02,34.46,0.23,1049.92
482.72,25.73,-2.3,-1.0
300.16,10.01,0.35,848.69
273.09,15.98,-1.31,-1.0
283.08,29.59,0.24,1189.62
183.55,3.61,-0.87,-1.0
247.48,7.37,-2.59,-1.0
247.93,3.66,-2.43,-1.0
120.94,40.62,-1.4,-1.0
407.03,37.62,-0.56,-1.0
266.6,37.67,-2.94,-1.0
428.87,35.82,-1.88,-1.0
440.14,33.47,-2.8,-1.0
184.8,23.85,-0.0,-1.0
362.94,32.11,0.42,872.46
288.91,1.92,-1.55,-1.0
452.06,31.07,-1.6,-1.0
186.3,38.89,0.19,963.36
371.13,25.02,-1.94,-1.0
343.1,17.88,2.02,169.94
218.12,13.87,-2.34,-1.0
154.64,32.14,2.39,64.78
360.66,34.64,-0.62,-1.0
395.44,43.55,-2.67,-1.0
226.25,17.12,2.18,103.71
357.93,38.49,-4.35,-1.0
258.05,28.07,-1.36,-1.0
385.28,44.14,-3.67,-1.0
179.69,26.39,0.82,218.79
456.09,25.88,-4.23,-1.0
214.96,28.89,0.5,429.96
247.11,37.47,-0.75,-1.0
123.24,48.23,0.05,2535.67
144.6,3.68,1.14,127.19
306.34,2.67,-1.47,-1.0
207.04,46.88,-1.7,-1.0
434.19,26.49,1.86,233.42
105.88,30.75,0.21,503.04
251.64,24.12,-3.84,-1.0
234.94,4.68,-1.61,-1.0
107.73,38.4,-0.98,-1.0
149.75,37.36,1.74,85.98
265.46,15.59,-0.17,-1.0
297.15,15.31,-0.37,-1.0
261.72,41.89,-1.17,-1.0
312.38,3.62,-1.54,-1.0
338.05,44.06,-1.94,-1.0
103.97,12.83,0.84,123.99
285.64,29.65,0.4,720.18
485.4,46.8,-2.35,-1.0
307.61,33.91,-0.33,-1.0
371.02,20.72,-0.96,-1.0
224.75,34.48,1.08,208.25
409.6,17.2,-1.66,-1.0
409.17,13.86,-1.55,-1.0
308.52,49.83,0.7,441.99
490.41,37.54,-3.9,-1.0
150.22,32.24,-0.79,-1.0
106.78,17.76,-0.85,-1.0
408.06,2.46,-1.81,-1.0
422.86,1.55,-5.0,-1.0
148.08,27.71,1.21,122.14
206.23,38.1,-0.23,-1.0
107.02,26.87,2.63,40.67
217.32,42.04,-1.18,-1.0
409.26,1.67,-2.4,-1.0
307.18,18.34,0.61,502.38
239.24,11.85,1.68,142.21
248.7,22.36,-1.51,-1.0
100.54,3.62,1.27,79.34
219.92,47.71,0.24,907.16
358.58,11.16,-1.03,-1.0
489.68,46.12,-3.29,-1.0
438.82,21.29,-0.47,-1.0
109.44,49.28,-1.93,-1.0
459.42,27.7,-3.23,-1.0
413.28,46.54,-1.46,-1.0
412.15,0.27,-1.44,-1.0
283.2,37.41,1.2,236.56
259.2,45.15,1.21,215.05
221.17,6.99,-0.64,-1.0
126.28,4.81,2.69,47.0
191.29,21.23,-0.98,-1.0
198.64,46.68,1.41,140.89
293.63,27.12,1.78,165.01
398.98,26.37,-0.17,-1.0
289.52,7.06,-0.74,-1.0
123.14,0.04,0.27,454.46
483.12,40.51,-5.0,-1.0
477.09,4.38,-2.31,-1.0
414.08,31.69,-3.81,-1.0
496.53,45.73,-4.16,-1.0
317.79,10.43,-2.96,-1.0
485.11,33.26,-3.54,-1.0
130.24,3.93,0.66,198.65
246.27,30.19,-0.05,-1.0
190.15,8.2,-0.8,-1.0
178.33,36.8,1.82,97.95
156.32,15.06,0.12,1255.79
348.97,23.17,-2.67,-1.0
412.53,29.97,-1.79,-1.0
331.32,8.56,1.63,203.0
158.79,37.08,0.91,173.56
424.45,15.13,-2.79,-1.0
354.38,33.12,-3.84,-1.0
255.27,7.91,-0.88,-1.0
369.65,34.41,-1.34,-1.0
203.96,6.41,-0.62,-1.0
238.08,21.27,-2.88,-1.0
466.99,12.36,-3.95,-1.0
216.2,37.42,2.02,107.04
288.0,13.1,1.27,226.58
456.06,44.09,-3.89,-1.0
383.09,44.59,-0.82,-1.0
124.88,9.82,-1.02,-1.0
158.92,30.69,2.52,63.13
103.14,4.39,1.34,77.17
352.37,19.58,-0.1,-1.0
279.07,35.67,-3.36,-1.0
153.71,32.97,1.48,103.9
483.17,31.24,-2.84,-1.0
311.86,14.13,0.16,1958.27
196.76,18.9,1.4,140.07
300.24,5.15,-0.9,-1.0
371.85,35.95,-2.62,-1.0
130.5,25.19,1.86,69.99
209.88,35.44,-0.19,-1.0
422.79,12.45,-3.54,-1.0
283.87,16.22,-2.22,-1.0
318.63,16.71,-3.4,-1.0
273.13,1.29,-1.5,-1.0
117.56,17.05,2.48,47.43
166.3,40.17,0.6,275.45
278.22,44.86,-1.58,-1.0
183.67,25.91,1.37,134.02
119.99,22.78,-0.45,-1.0
437.46,1.54,-2.23,-1.0
492.48,43.96,-3.19,-1.0
417.26,0.65,-1.0,-1.0
441.51,47.24,-4.78,-1.0
196.79,24.46,-1.24,-1.0
484.25,17.1,-5.0,-1.0
178.77,46.21,-0.18,-1.0
480.57,1.22,-0.99,-1.0
497.93,29.07,-3.74,-1.0
384.69,27.45,-2.61,-1.0
492.46,10.97,-1.62,-1.0
327.82,21.44,0.32,1009.7
203.82,32.61,-0.17,-1.0
274.8,36.36,0.28,984.63
337.42,0.04,-2.99,-1.0
129.23,46.84,2.77,46.58
348.94,8.23,1.73,201.27
492.47,11.68,-2.14,-1.0
176.04,13.17,-2.89,-1.0
417.04,1.89,-3.01,-1.0
463.16,6.15,-1.71,-1.0
477.48,49.32,-3.41,-1.0
484.05,15.76,-0.93,-1.0
308.58,5.77,-0.2,-1.0
490.92,5.35,-3.97,-1.0
402.92,35.97,-1.98,-1.0
164.67,42.73,-0.99,-1.0
290.76,12.85,-1.18,-1.0
387.33,1.05,-2.71,-1.0
198.94,11.15,1.77,112.22
356.25,2.83,1.61,221.06
366.64,5.17,-3.81,-1.0
165.08,21.58,-2.54,-1.0
326.03,11.5,-1.63,-1.0
408.65,25.8,-4.36,-1.0
299.56,12.67,-0.93,-1.0
104.84,47.03,2.07,50.53
103.62,45.3,3.21,32.33
242.81,28.34,-0.13,-1.0
470.48,17.72,-2.99,-1.0
191.47,19.06,-2.88,-1.0
353.75,20.59,-1.5,-1.0
188.83,36.38,0.22,863.71
228.67,22.58,0.67,340.4
439.22,42.84,-3.45,-1.0
391.54,47.2,-2.57,-1.0
138.16,16.8,-1.6,-1.0
271.48,28.03,-4.15,-1.0
111.67,4.75,-0.78,-1.0
292.36,10.02,-3.28,-1.0
364.97,20.67,-1.14,-1.0
147.4,10.31,-0.25,-1.0
215.55,43.83,-0.96,-1.0
259.13,7.91,-2.07,-1.0
467.81,22.78,-5.0,-1.0
497.3,30.28,-0.71,-1.0
117.96,34.59,-0.68,-1.0
404.4,19.15,-2.66,-1.0
248.69,43.45,-2.67,-1.0
256.98,28.42,0.89,289.38
401.71,21.98,-1.8,-1.0
467.37,3.36,-3.91,-1.0
480.37,23.23,-3.39,-1.0
330.85,41.04,1.21,273.71
242.85,30.73,-0.54,-1.0
415.02,41.61,-2.42,-1.0
200.4,24.7,-1.42,-1.0
325.63,5.92,-4.1,-1.0
243.43,0.68,-0.67,-1.0
362.65,15.16,-1.14,-1.0
196.16,34.9,1.69,116.22
176.64,39.51,-3.14,-1.0
467.3,14.79,-4.36,-1.0
140.72,24.78,-0.28,-1.0
302.38,21.06,-1.03,-1.0
188.34,20.53,-0.1,-1.0
115.57,11.57,0.66,174.65
114.41,6.82,1.47,77.93
170.09,9.83,-1.06,-1.0
446.71,2.77,-1.07,-1.0
212.99,9.91,0.52,409.39
480.18,0.46,-3.28,-1.0
332.65,31.36,1.07,309.48
274.65,15.82,1.59,172.93
332.04,48.66,0.08,4203.64
306.68,9.69,-5.0,-1.0
403.51,17.29,0.33,1210.61
213.0,17.89,1.06,200.53
241.22,0.42,2.6,92.87
457.64,41.96,-0.72,-1.0
478.58,1.6,-0.42,-1.0
457.02,47.01,-1.25,-1.0
267.78,44.6,1.35,199.06
412.15,26.78,0.87,473.88
290.53,27.18,-0.58,-1.0
299.02,32.69,-3.35,-1.0
181.87,19.35,-0.28,-1.0
336.45,32.36,-0.78,-1.0
174.45,2.24,0.37,474.33
232.63,2.7,-2.2,-1.0
442.01,22.86,-4.87,-1.0
182.83,27.48,-0.94,-1.0
128.46,44.39,1.93,66.67
127.6,5.23,3.09,41.24
476.31,41.13,-1.39,-1.0
302.77,10.5,0.56,542.15
263.76,19.7,-0.76,-1.0
424.35,15.83,-4.86,-1.0
434.33,20.01,-3.03,-1.0
232.88,7.52,-0.72,-1.0
377.45,25.18,-2.52,-1.0
408.45,40.08,-2.0,-1.0
361.86,22.08,-0.96,-1.0
160.64,24.53,1.67,96.01
450.35,42.44,-2.92,-1.0
315.64,35.3,-4.01,-1.0
212.99,24.52,-0.85,-1.0
270.09,12.88,-0.64,-1.0
115.03,44.25,2.68,42.86
151.15,28.85,-0.36,-1.0
406.22,11.06,-1.29,-1.0
100.0,13.46,1.44,69.69
266.63,40.16,-0.6,-1.0
309.0,2.21,0.31,1010.61
121.85,49.6,-0.21,-1.0
489.23,6.52,-3.76,-1.0
190.45,39.8,0.08,2452.75
221.68,19.74,-1.18,-1.0
221.58,24.61,0.55,405.63
192.17,44.03,-0.99,-1.0
100.59,20.65,1.33,75.43
391.74,26.87,-2.07,-1.0
486.74,2.46,-2.54,-1.0
189.72,0.12,-0.59,-1.0
365.22,12.24,-2.16,-1.0
396.76,34.03,-1.82,-1.0
439.37,6.06,-2.09,-1.0
269.05,5.69,-0.7,-1.0
221.17,20.55,2.35,94.26
230.12,32.39,-1.79,-1.0
385.05,35.6,-1.95,-1.0
426.71,8.92,-4.63,-1.0
172.65,3.98,0.83,207.59
248.38,47.02,-2.16,-1.0
460.78,13.03,-3.03,-1.0
422.68,42.67,-2.78,-1.0
493.94,43.17,-2.52,-1.0
401.7,38.63,-2.85,-1.0
257.28,8.44,-1.47,-1.0
336.26,41.09,0.79,424.98
364.41,38.46,-1.22,-1.0
131.38,29.84,-0.16,-1.0
317.8,16.86,-1.55,-1.0
383.73,13.13,0.63,608.37
166.93,6.09,-0.02,-1.0
412.25,25.49,-3.16,-1.0
333.51,29.26,-2.36,-1.0
480.89,17.97,-3.63,-1.0
116.97,23.77,-0.06,-1.0
206.13,18.18,-1.98,-1.0
340.62,32.05,-3.09,-1.0
218.62,45.06,-1.43,-1.0
385.77,8.2,-0.97,-1.0
403.6,19.07,-2.61,-1.0
141.01,7.04,0.28,505.05
305.54,31.25,0.85,359.58
303.56,36.44,0.91,334.7
247.71,46.6,-0.9,-1.0
473.17,13.94,-3.68,-1.0
431.0,47.51,-3.61,-1.0
378.88,3.16,-0.75,-1.0
385.73,30.15,-2.16,-1.0
284.69,2.86,-1.43,-1.0
468.4,44.69,-3.9,-1.0
377.84,26.49,-2.93,-1.0
391.59,33.47,-1.44,-1.0
444.68,41.58,-4.42,-1.0
209.63,7.52,1.4,150.16
422.83,1.93,-3.03,-1.0
178.1,43.94,-0.01,-1.0
238.14,15.75,-2.39,-1.0
234.24,6.45,-0.36,-1.0
491.41,23.42,-3.41,-1.0
442.61,29.92,-2.5,-1.0
380.47,1.55,0.4,944.36
390.82,13.74,-1.64,-1.0
324.83,1.64,-2.44,-1.0
478.84,21.02,-3.86,-1.0
298.5,44.76,-0.09,-1.0
252.21,49.13,1.43,176.87
165.21,31.85,0.77,214.36
414.48,8.08,-1.11,-1.0
393.78,45.29,-1.02,-1.0
253.74,25.81,1.59,159.47
110.08,7.69,-2.03,-1.0
435.6,46.09,-1.36,-1.0
104.57,37.87,2.43,43.03
381.48,36.59,-3.82,-1.0
488.1,35.46,-4.21,-1.0
275.06,10.02,-2.03,-1.0
193.99,10.55,-1.03,-1.0
381.95,34.41,-2.54,-1.0
426.85,10.99,-1.9,-1.0
318.57,21.93,0.11,2824.45
486.81,39.1,-1.25,-1.0
120.67,39.2,-0.46,-1.0
301.92,22.66,-2.29,-1.0
387.38,39.61,0.1,3877.03
445.06,41.93,-1.48,-1.0
171.7,32.74,0.41,421.59
420.0,11.42,-1.49,-1.0
321.08,13.7,-1.26,-1.0
258.62,15.74,0.2,1288.84
152.69,5.84,-0.03,-1.0
446.12,13.66,-2.06,-1.0
162.91,10.48,-1.89,-1.0
223.92,22.77,-1.27,-1.0
216.02,45.42,-1.18,-1.0
448.57,5.22,-3.05,-1.0
369.08,36.01,-3.08,-1.0
418.67,34.36,-2.99,-1.0
200.19,4.79,-2.27,-1.0
349.95,46.13,-0.68,-1.0
328.7,28.42,-1.41,-1.0
433.13,18.19,-4.89,-1.0
462.43,37.83,-3.88,-1.0
104.86,12.87,1.46,72.01
369.61,34.68,-2.51,-1.0
120.73,1.99,-0.25,-1.0
319.54,41.97,-1.31,-1.0
215.05,22.41,0.36,589.4
222.71,31.83,-2.38,-1.0
241.18,11.06,0.41,583.47
348.52,33.85,-2.69,-1.0
233.62,38.61,-0.36,-1.0
393.08,23.66,-1.98,-1.0
261.81,30.89,-1.41,-1.0
127.34,22.82,-0.81,-1.0
413.5,44.7,-2.56,-1.0
214.3,24.89,2.29,93.38
273.11,42.09,-2.77,-1.0
374.18,40.07,0.8,469.66
232.98,20.53,-0.72,-1.0
122.63,11.5,0.83,148.34
249.57,20.3,-2.13,-1.0
477.78,41.31,-3.93,-1.0
356.69,11.38,-2.32,-1.0
368.59,26.22,-3.25,-1.0
352.91,40.3,-1.84,-1.0
179.6,17.67,-0.41,-1.0
267.33,32.11,2.1,127.13
400.38,12.28,-3.75,-1.0
140.55,5.46,0.75,187.76
211.14,39.72,0.26,810.96
210.53,4.95,-1.71,-1.0
272.81,13.57,0.3,902.84
492.15,42.76,-3.52,-1.0
127.0,17.32,-3.01,-1.0
307.48,48.65,-0.09,-1.0
171.75,48.99,-1.39,-1.0
488.27,13.41,-4.45,-1.0
145.32,2.05,1.58,92.05
261.44,35.25,-1.14,-1.0
395.15,22.55,-0.57,-1.0
381.82,5.04,-0.0,-1.0
269.09,35.38,-1.66,-1.0
238.61,1.56,0.8,296.85
259.04,43.51,-1.72,-1.0
205.71,6.93,3.29,62.48
182.13,6.37,-0.86,-1.0
293.22,8.78,0.61,483.08
207.41,48.01,1.19,174.07
214.98,34.66,0.32,662.95
362.7,40.07,-2.63,-1.0
487.41,19.88,-3.1,-1.0
341.45,16.82,-4.64,-1.0
130.79,11.72,1.03,127.14
130.23,24.03,1.22,106.57
480.57,27.59,-2.61,-1.0
218.92,31.59,-4.65,-1.0
136.83,12.86,-1.27,-1.0
339.62,47.43,-2.52,-1.0
349.46,8.49,-1.06,-1.0
359.4,48.28,-1.16,-1.0
206.96,0.74,-0.32,-1.0
106.04,24.06,1.89,56.04
486.01,16.67,-4.4,-1.0
200.36,22.46,0.91,219.74
370.41,28.53,-0.99,-1.0
382.65,21.78,-1.26,-1.0
344.0,20.74,-1.71,-1.0
225.16,36.64,2.49,90.26
208.44,34.29,0.66,318.03
339.07,41.66,-2.84,-1.0
446.44,12.5,-2.09,-1.0
478.69,30.48,-1.66,-1.0
142.36,29.26,-0.31,-1.0
161.93,18.49,2.01,80.38
477.89,24.3,-2.21,-1.0
394.61,15.69,-5.0,-1.0
453.2,7.09,-2.08,-1.0
181.05,10.69,-0.42,-1.0
335.03,5.28,-0.54,-1.0
380.46,34.15,-0.39,-1.0
372.04,33.04,-1.43,-1.0
263.26,47.53,1.87,141.14
106.16,36.48,0.67,158.36
333.17,2.6,-0.39,-1.0
201.24,44.21,1.2,168.4
280.1,43.13,-0.95,-1.0
483.03,22.17,-1.66,-1.0
259.61,29.29,-1.49,-1.0
435.92,48.8,-2.99,-1.0
175.42,26.62,-1.72,-1.0
368.98,45.27,-1.33,-1.0
490.8,4.15,-2.42,-1.0
140.76,9.55,2.36,59.61
103.33,22.04,2.15,47.98
273.43,29.24,-1.16,-1.0
137.05,40.81,-1.14,-1.0
399.35,49.41,-1.34,-1.0
465.82,19.44,-0.99,-1.0
273.61,2.37,0.4,689.72
203.48,40.06,1.59,127.83
273.76,30.22,-1.06,-1.0
389.38,9.93,-2.59,-1.0
103.62,24.74,-0.14,-1.0
335.78,37.12,-1.44,-1.0
345.32,38.52,-1.57,-1.0
355.08,24.98,-1.24,-1.0
196.81,15.26,-0.16,-1.0
385.62,48.69,-2.06,-1.0
136.56,33.17,-0.53,-1.0
179.71,20.41,1.62,111.25
450.99,14.02,-2.4,-1.0
395.49,36.56,-2.22,-1.0
105.5,12.11,-0.18,-1.0
199.35,8.59,-1.99,-1.0
185.76,26.49,2.1,88.28
208.32,14.5,0.75,278.23
199.02,31.45,-2.43,-1.0
125.01,5.9,1.89,65.98
283.58,32.75,0.55,517.51
393.09,14.16,-1.74,-1.0
342.69,0.01,0.97,353.2
369.15,6.35,-1.37,-1.0
132.46,46.68,-1.45,-1.0
480.6,43.37,-2.26,-1.0
435.4,11.68,-1.99,-1.0
422.04,38.92,-3.13,-1.0
429.19,30.43,-1.43,-1.0
473.08,48.55,-5.0,-1.0
317.7,18.68,0.31,1028.71
180.11,34.07,-1.12,-1.0
346.71,3.18,-2.94,-1.0
397.15,19.81,-2.14,-1.0
395.17,48.19,-1.3,-1.0
308.58,26.95,-0.84,-1.0
127.38,14.39,-0.39,-1.0
248.45,6.01,-1.24,-1.0
468.31,35.18,-4.38,-1.0
333.78,32.24,-1.67,-1.0
315.33,18.7,0.46,686.69
207.54,47.55,-0.08,-1.0
247.38,1.11,0.82,303.41
458.14,15.19,-0.4,-1.0
366.59,46.05,-2.55,-1.0
414.95,16.05,-2.43,-1.0
281.74,12.61,2.44,115.49
352.1,26.71,0.65,545.44
199.35,41.19,-2.5,-1.0
382.18,5.16,-1.24,-1.0
271.04,47.15,-0.71,-1.0
277.02,39.75,0.47,590.03
359.73,9.06,-2.71,-1.0
474.51,35.6,-4.0,-1.0
125.6,19.25,-0.27,-1.0
429.9,20.11,-3.16,-1.0
216.95,39.16,1.05,205.94
277.57,48.14,-2.55,-1.0
108.77,6.33,-0.02,-1.0
220.42,21.03,-2.89,-1.0
301.05,24.05,0.5,601.92
122.47,18.82,2.68,45.67
296.44,18.16,-1.45,-1.0
470.84,2.61,-3.16,-1.0
142.16,34.28,1.26,112.98
405.78,21.81,0.15,2635.59
263.87,9.74,-0.03,-1.0
362.07,40.8,-2.67,-1.0
204.09,40.13,-2.47,-1.0
163.8,24.32,-1.31,-1.0
164.19,14.92,0.47,350.84
128.2,31.9,-0.26,-1.0
174.26,14.41,0.55,316.91
365.69,11.8,-2.49,-1.0
452.68,36.53,-4.11,-1.0
425.65,2.02,-4.02,-1.0
374.05,4.74,0.6,620.33
144.17,0.34,1.89,76.21
215.67,7.65,2.44,88.43
223.92,3.45,0.57,392.37
199.98,49.79,-0.64,-1.0
306.0,14.44,0.92,330.82
314.22,7.46,-1.19,-1.0
242.75,12.05,-0.1,-1.0
241.52,46.81,-0.48,-1.0
431.42,26.01,-5.0,-1.0
415.72,18.24,0.25,1663.33
223.12,43.67,0.51,441.54
465.52,19.75,-2.16,-1.0
481.13,16.75,-2.9,-1.0
230.7,10.36,-0.06,-1.0
241.77,18.89,-1.31,-1.0
302.25,15.83,-0.1,-1.0
476.45,33.87,-4.73,-1.0
450.53,14.48,-2.23,-1.0
141.03,28.86,1.43,98.48
257.09,3.29,-0.87,-1.0
321.35,9.56,-0.66,-1.0
301.25,20.37,-2.5,-1.0
177.55,46.85,-1.22,-1.0
